zaxis,yaxis,H,Na,K,Mg,Ca,Ba,Ti,V,Mn,Fe,Ni,Cu,Ag,Zn,B,Al,C,Si,Pb,REE,U,F,Cl,O,S,Se,P,As,Sb,Bi
K,Sb,0.004201681,0.00210084,0.008403361,0,0,0,0,0,0,0.00210084,0,0.004201681,0.00210084,0,0,0,0,0,0.00210084,0,0,0,0,0.004201681,0.008403361,0,0,0.00210084,0.008403361,0
K,Bi,0,0,0.00210084,0,0,0,0,0,0,0.00210084,0,0.00210084,0,0,0,0,0,0,0,0,0,0,0.00210084,0.00210084,0.00210084,0,0,0,0,0.00210084
Mg,H,0.693374422,0.158705701,0.083204931,0.693374422,0.200308166,0.018489985,0.026194145,0.021571649,0.064714946,0.175654854,0.00770416,0.023112481,0,0.030816641,0.090909091,0.266563945,0.073959938,0.281972265,0.010785824,0.012326656,0.029275809,0.043143297,0.041602465,0.693374422,0.086286595,0.001540832,0.107858243,0.050847458,0.003081664,0.001540832
Mg,Na,0.158705701,0.258859784,0.050847458,0.258859784,0.101694915,0.006163328,0.023112481,0.009244992,0.024653313,0.080123267,0,0.006163328,0,0.001540832,0.023112481,0.110939908,0.01540832,0.160246533,0,0.001540832,0.001540832,0.047765794,0.004622496,0.254237288,0.021571649,0.001540832,0.038520801,0.012326656,0,0
Mg,K,0.083204931,0.050847458,0.121725732,0.121725732,0.032357473,0.006163328,0.013867488,0.003081664,0.01540832,0.041602465,0,0.001540832,0,0.003081664,0.004622496,0.046224961,0.001540832,0.080123267,0,0,0.001540832,0.021571649,0.006163328,0.1201849,0.016949153,0.001540832,0.009244992,0,0,0
Mg,Mg,0.693374422,0.258859784,0.121725732,1,0.303543914,0.038520801,0.073959938,0.026194145,0.097072419,0.274268105,0.00770416,0.029275809,0,0.033898305,0.126348228,0.362095532,0.089368259,0.425269646,0.012326656,0.027734977,0.029275809,0.117103236,0.055469954,0.987673344,0.100154083,0.001540832,0.141756549,0.063174114,0.012326656,0.001540832
Mg,Ca,0.200308166,0.101694915,0.032357473,0.303543914,0.303543914,0.013867488,0.020030817,0.00770416,0.027734977,0.101694915,0.001540832,0.004622496,0,0.006163328,0.029275809,0.144838213,0.023112481,0.166409861,0.001540832,0.021571649,0.004622496,0.046224961,0.013867488,0.30046225,0.00770416,0,0.053929122,0.024653313,0.001540832,0
Mg,Ba,0.018489985,0.006163328,0.006163328,0.038520801,0.013867488,0.038520801,0.01540832,0,0.003081664,0.01540832,0,0,0,0,0.001540832,0.013867488,0.004622496,0.018489985,0,0,0,0.009244992,0.003081664,0.036979969,0,0,0.004622496,0,0,0
Mg,Ti,0.026194145,0.023112481,0.013867488,0.073959938,0.020030817,0.01540832,0.073959938,0,0.006163328,0.047765794,0,0,0,0.004622496,0.004622496,0.032357473,0,0.036979969,0,0.009244992,0,0.00770416,0.003081664,0.073959938,0,0,0.003081664,0,0,0
Mg,V,0.021571649,0.009244992,0.003081664,0.026194145,0.00770416,0,0,0.026194145,0.001540832,0.003081664,0,0,0,0,0.004622496,0.00770416,0,0.00770416,0,0,0,0,0,0.026194145,0.001540832,0,0,0,0,0
Mg,Mn,0.064714946,0.024653313,0.01540832,0.097072419,0.027734977,0.003081664,0.006163328,0.001540832,0.097072419,0.043143297,0.003081664,0,0,0.013867488,0.00770416,0.033898305,0.003081664,0.046224961,0.004622496,0.001540832,0,0.004622496,0.004622496,0.097072419,0.001540832,0,0.024653313,0.012326656,0.004622496,0
Mg,Fe,0.175654854,0.080123267,0.041602465,0.274268105,0.101694915,0.01540832,0.047765794,0.003081664,0.043143297,0.274268105,0.003081664,0.00770416,0,0.021571649,0.020030817,0.114021572,0.009244992,0.143297381,0.004622496,0.010785824,0.001540832,0.032357473,0.006163328,0.274268105,0.018489985,0,0.038520801,0.013867488,0.006163328,0.001540832
Mg,Ni,0.00770416,0,0,0.00770416,0.001540832,0,0,0,0.003081664,0.003081664,0.00770416,0,0,0,0,0.001540832,0,0.003081664,0,0,0,0,0,0.00770416,0.001540832,0,0,0,0,0
Mg,Cu,0.023112481,0.006163328,0.001540832,0.029275809,0.004622496,0,0,0,0,0.00770416,0,0.029275809,0,0.001540832,0,0.004622496,0.003081664,0.001540832,0,0,0,0,0.004622496,0.029275809,0.006163328,0,0.001540832,0.009244992,0,0
Mg,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mg,Zn,0.030816641,0.001540832,0.003081664,0.033898305,0.006163328,0,0.004622496,0,0.013867488,0.021571649,0,0.001540832,0,0.033898305,0,0.016949153,0.001540832,0.009244992,0,0,0,0,0,0.033898305,0.003081664,0,0.003081664,0.006163328,0.001540832,0
Mg,B,0.090909091,0.023112481,0.004622496,0.126348228,0.029275809,0.001540832,0.004622496,0.004622496,0.00770416,0.020030817,0,0,0,0,0.126348228,0.044684129,0.009244992,0.046224961,0.001540832,0,0,0.012326656,0.013867488,0.126348228,0.001540832,0,0.001540832,0.001540832,0.003081664,0
Mg,Al,0.266563945,0.110939908,0.046224961,0.362095532,0.144838213,0.013867488,0.032357473,0.00770416,0.033898305,0.114021572,0.001540832,0.004622496,0,0.016949153,0.044684129,0.362095532,0.016949153,0.237288136,0,0.013867488,0,0.057010786,0.012326656,0.357473035,0.026194145,0,0.033898305,0.009244992,0.003081664,0
Mg,C,0.073959938,0.01540832,0.001540832,0.089368259,0.023112481,0.004622496,0,0,0.003081664,0.009244992,0,0.003081664,0,0.001540832,0.009244992,0.016949153,0.089368259,0.00770416,0.004622496,0.001540832,0.006163328,0.003081664,0.00770416,0.089368259,0.009244992,0,0.012326656,0,0,0
Mg,Si,0.281972265,0.160246533,0.080123267,0.425269646,0.166409861,0.018489985,0.036979969,0.00770416,0.046224961,0.143297381,0.003081664,0.001540832,0,0.009244992,0.046224961,0.237288136,0.00770416,0.425269646,0.004622496,0.020030817,0.004622496,0.073959938,0.010785824,0.425269646,0.001540832,0,0.004622496,0.006163328,0.001540832,0
Mg,Pb,0.010785824,0,0,0.012326656,0.001540832,0,0,0,0.004622496,0.004622496,0,0,0,0,0.001540832,0,0.004622496,0.004622496,0.012326656,0,0.001540832,0.001540832,0.003081664,0.012326656,0.001540832,0,0,0.001540832,0,0
Mg,REE,0.012326656,0.001540832,0,0.027734977,0.021571649,0,0.009244992,0,0.001540832,0.010785824,0,0,0,0,0,0.013867488,0.001540832,0.020030817,0,0.027734977,0,0.00770416,0,0.027734977,0,0,0.001540832,0,0,0
Mg,U,0.029275809,0.001540832,0.001540832,0.029275809,0.004622496,0,0,0,0,0.001540832,0,0,0,0,0,0,0.006163328,0.004622496,0.001540832,0,0.029275809,0.001540832,0,0.029275809,0.006163328,0,0.003081664,0.006163328,0,0
Mg,F,0.043143297,0.047765794,0.021571649,0.117103236,0.046224961,0.009244992,0.00770416,0,0.004622496,0.032357473,0,0,0,0,0.012326656,0.057010786,0.003081664,0.073959938,0.001540832,0.00770416,0.001540832,0.117103236,0,0.107858243,0.010785824,0,0.009244992,0.004622496,0,0
Mg,Cl,0.041602465,0.004622496,0.006163328,0.055469954,0.013867488,0.003081664,0.003081664,0,0.004622496,0.006163328,0,0.004622496,0,0,0.013867488,0.012326656,0.00770416,0.010785824,0.003081664,0,0,0,0.055469954,0.053929122,0.009244992,0,0,0,0,0
Mg,O,0.693374422,0.254237288,0.1201849,0.987673344,0.30046225,0.036979969,0.073959938,0.026194145,0.097072419,0.274268105,0.00770416,0.029275809,0,0.033898305,0.126348228,0.357473035,0.089368259,0.425269646,0.012326656,0.027734977,0.029275809,0.107858243,0.053929122,0.987673344,0.098613251,0.001540832,0.141756549,0.063174114,0.012326656,0.001540832
Mg,S,0.086286595,0.021571649,0.016949153,0.100154083,0.00770416,0,0,0.001540832,0.001540832,0.018489985,0.001540832,0.006163328,0,0.003081664,0.001540832,0.026194145,0.009244992,0.001540832,0.001540832,0,0.006163328,0.010785824,0.009244992,0.098613251,0.100154083,0,0,0,0,0
Mg,Se,0.001540832,0.001540832,0.001540832,0.001540832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001540832,0,0.001540832,0,0,0,0
Mg,P,0.107858243,0.038520801,0.009244992,0.141756549,0.053929122,0.004622496,0.003081664,0,0.024653313,0.038520801,0,0.001540832,0,0.003081664,0.001540832,0.033898305,0.012326656,0.004622496,0,0.001540832,0.003081664,0.009244992,0,0.141756549,0,0,0.141756549,0,0,0
Mg,As,0.050847458,0.012326656,0,0.063174114,0.024653313,0,0,0,0.012326656,0.013867488,0,0.009244992,0,0.006163328,0.001540832,0.009244992,0,0.006163328,0.001540832,0,0.006163328,0.004622496,0,0.063174114,0,0,0,0.063174114,0,0.001540832
Mg,Sb,0.003081664,0,0,0.012326656,0.001540832,0,0,0,0.004622496,0.006163328,0,0,0,0.001540832,0.003081664,0.003081664,0,0.001540832,0,0,0,0,0,0.012326656,0,0,0,0,0.012326656,0
Mg,Bi,0.001540832,0,0,0.001540832,0,0,0,0,0,0.001540832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001540832,0,0,0,0.001540832,0,0.001540832
Ca,H,0.695512821,0.19150641,0.094551282,0.104166667,0.695512821,0.024839744,0.041666667,0.032852564,0.094551282,0.138621795,0.00400641,0.039262821,0.000801282,0.022435897,0.070512821,0.221955128,0.072115385,0.338141026,0.011217949,0.067307692,0.041666667,0.061698718,0.059294872,0.695512821,0.064903846,0.001602564,0.104967949,0.073717949,0.002403846,0.001602564
Ca,Na,0.19150641,0.290865385,0.071314103,0.052884615,0.290865385,0.020032051,0.041666667,0.007211538,0.049679487,0.072916667,0,0.009615385,0,0,0.013621795,0.103365385,0.033653846,0.180288462,0.00400641,0.041666667,0.008814103,0.075320513,0.037660256,0.286858974,0.029647436,0,0.045673077,0.016025641,0.001602564,0
Ca,K,0.094551282,0.071314103,0.121794872,0.016826923,0.121794872,0.012820513,0.016025641,0.002403846,0.013621795,0.021634615,0,0.004807692,0,0.001602564,0.00400641,0.050480769,0.008814103,0.090544872,0.001602564,0.006410256,0.005608974,0.020833333,0.016826923,0.12099359,0.019230769,0,0.008814103,0.003205128,0,0
Ca,Mg,0.104166667,0.052884615,0.016826923,0.157852564,0.157852564,0.007211538,0.010416667,0.00400641,0.014423077,0.052884615,0.000801282,0.002403846,0,0.003205128,0.015224359,0.075320513,0.012019231,0.086538462,0.000801282,0.011217949,0.002403846,0.024038462,0.007211538,0.15625,0.00400641,0,0.028044872,0.012820513,0.000801282,0
Ca,Ca,0.695512821,0.290865385,0.121794872,0.157852564,1,0.044871795,0.084134615,0.040064103,0.123397436,0.196314103,0.00400641,0.045673077,0.000801282,0.028044872,0.088942308,0.297275641,0.108173077,0.495192308,0.022435897,0.108974359,0.048076923,0.147435897,0.080128205,0.987980769,0.084935897,0.001602564,0.145833333,0.088942308,0.012019231,0.003205128
Ca,Ba,0.024839744,0.020032051,0.012820513,0.007211538,0.044871795,0.044871795,0.008012821,0.002403846,0.008012821,0.009615385,0,0.000801282,0,0,0.00400641,0.012019231,0.009615385,0.024839744,0.002403846,0.006410256,0.003205128,0.015224359,0.00400641,0.044070513,0.002403846,0,0.006410256,0.000801282,0,0
Ca,Ti,0.041666667,0.041666667,0.016025641,0.010416667,0.084134615,0.008012821,0.084134615,0.000801282,0.020032051,0.028044872,0,0,0,0,0.003205128,0.012019231,0,0.056891026,0,0.022435897,0.004807692,0.025641026,0.004807692,0.084134615,0.000801282,0,0.00400641,0.002403846,0.001602564,0
Ca,V,0.032852564,0.007211538,0.002403846,0.00400641,0.040064103,0.002403846,0.000801282,0.040064103,0.001602564,0.006410256,0,0.000801282,0,0,0,0.005608974,0.000801282,0.009615385,0,0.000801282,0.002403846,0.001602564,0,0.040064103,0,0,0.001602564,0.003205128,0,0
Ca,Mn,0.094551282,0.049679487,0.013621795,0.014423077,0.123397436,0.008012821,0.020032051,0.001602564,0.123397436,0.041666667,0.000801282,0,0.000801282,0.00400641,0.004807692,0.021634615,0.006410256,0.068910256,0.003205128,0.012820513,0,0.016025641,0.011217949,0.123397436,0.002403846,0,0.028044872,0.010416667,0.001602564,0
Ca,Fe,0.138621795,0.072916667,0.021634615,0.052884615,0.196314103,0.009615385,0.028044872,0.006410256,0.041666667,0.196314103,0,0.006410256,0,0.007211538,0.010416667,0.071314103,0.003205128,0.114583333,0.003205128,0.024839744,0.00400641,0.020833333,0.018429487,0.196314103,0.00400641,0,0.043269231,0.021634615,0.00400641,0.000801282
Ca,Ni,0.00400641,0,0,0.000801282,0.00400641,0,0,0,0.000801282,0,0.00400641,0,0,0,0,0,0,0,0,0,0,0,0,0.00400641,0,0,0.000801282,0.002403846,0,0
Ca,Cu,0.039262821,0.009615385,0.004807692,0.002403846,0.045673077,0.000801282,0,0.000801282,0,0.006410256,0,0.045673077,0,0.00400641,0.001602564,0.005608974,0.004807692,0.008012821,0.003205128,0.001602564,0.001602564,0,0.008814103,0.044871795,0.007211538,0,0.004807692,0.020032051,0.001602564,0.001602564
Ca,Ag,0.000801282,0,0,0,0.000801282,0,0,0,0.000801282,0,0,0,0.000801282,0,0,0,0,0,0,0,0,0,0,0.000801282,0,0,0,0,0,0
Ca,Zn,0.022435897,0,0.001602564,0.003205128,0.028044872,0,0,0,0.00400641,0.007211538,0,0.00400641,0,0.028044872,0,0.001602564,0.002403846,0.008012821,0.001602564,0,0.000801282,0,0,0.028044872,0.002403846,0,0.007211538,0.008012821,0,0
Ca,B,0.070512821,0.013621795,0.00400641,0.015224359,0.088942308,0.00400641,0.003205128,0,0.004807692,0.010416667,0,0.001602564,0,0,0.088942308,0.020833333,0.005608974,0.036057692,0.001602564,0.012820513,0,0.010416667,0.012820513,0.088942308,0.005608974,0,0.003205128,0.003205128,0,0
Ca,Al,0.221955128,0.103365385,0.050480769,0.075320513,0.297275641,0.012019231,0.012019231,0.005608974,0.021634615,0.071314103,0,0.005608974,0,0.001602564,0.020833333,0.297275641,0.016826923,0.217948718,0.005608974,0.02724359,0,0.045673077,0.024038462,0.291666667,0.032852564,0,0.033653846,0.007211538,0.001602564,0
Ca,C,0.072115385,0.033653846,0.008814103,0.012019231,0.108173077,0.009615385,0,0.000801282,0.006410256,0.003205128,0,0.004807692,0,0.002403846,0.005608974,0.016826923,0.108173077,0.025641026,0.001602564,0.02724359,0.014423077,0.015224359,0.010416667,0.108173077,0.011217949,0,0.005608974,0.001602564,0,0.001602564
Ca,Si,0.338141026,0.180288462,0.090544872,0.086538462,0.495192308,0.024839744,0.056891026,0.009615385,0.068910256,0.114583333,0,0.008012821,0,0.008012821,0.036057692,0.217948718,0.025641026,0.495192308,0.011217949,0.0625,0.005608974,0.084935897,0.044070513,0.495192308,0.032051282,0,0.017628205,0.003205128,0.000801282,0
Ca,Pb,0.011217949,0.00400641,0.001602564,0.000801282,0.022435897,0.002403846,0,0,0.003205128,0.003205128,0,0.003205128,0,0.001602564,0.001602564,0.005608974,0.001602564,0.011217949,0.022435897,0.002403846,0.001602564,0.00400641,0.00400641,0.021634615,0.001602564,0,0.003205128,0.002403846,0.000801282,0
Ca,REE,0.067307692,0.041666667,0.006410256,0.011217949,0.108974359,0.006410256,0.022435897,0.000801282,0.012820513,0.024839744,0,0.001602564,0,0,0.012820513,0.02724359,0.02724359,0.0625,0.002403846,0.108974359,0.006410256,0.036858974,0.00400641,0.106570513,0.002403846,0,0.012019231,0.00400641,0,0
Ca,U,0.041666667,0.008814103,0.005608974,0.002403846,0.048076923,0.003205128,0.004807692,0.002403846,0,0.00400641,0,0.001602564,0,0.000801282,0,0,0.014423077,0.005608974,0.001602564,0.006410256,0.048076923,0.003205128,0,0.048076923,0.002403846,0.000801282,0.008012821,0.003205128,0,0
Ca,F,0.061698718,0.075320513,0.020833333,0.024038462,0.147435897,0.015224359,0.025641026,0.001602564,0.016025641,0.020833333,0,0,0,0,0.010416667,0.045673077,0.015224359,0.084935897,0.00400641,0.036858974,0.003205128,0.147435897,0.007211538,0.137820513,0.010416667,0,0.02724359,0.004807692,0.000801282,0.000801282
Ca,Cl,0.059294872,0.037660256,0.016826923,0.007211538,0.080128205,0.00400641,0.004807692,0,0.011217949,0.018429487,0,0.008814103,0,0,0.012820513,0.024038462,0.010416667,0.044070513,0.00400641,0.00400641,0,0.007211538,0.080128205,0.078525641,0.012019231,0,0.00400641,0.008814103,0.001602564,0.000801282
Ca,O,0.695512821,0.286858974,0.12099359,0.15625,0.987980769,0.044070513,0.084134615,0.040064103,0.123397436,0.196314103,0.00400641,0.044871795,0.000801282,0.028044872,0.088942308,0.291666667,0.108173077,0.495192308,0.021634615,0.106570513,0.048076923,0.137820513,0.078525641,0.987980769,0.083333333,0.001602564,0.145833333,0.088942308,0.012019231,0.003205128
Ca,S,0.064903846,0.029647436,0.019230769,0.00400641,0.084935897,0.002403846,0.000801282,0,0.002403846,0.00400641,0,0.007211538,0,0.002403846,0.005608974,0.032852564,0.011217949,0.032051282,0.001602564,0.002403846,0.002403846,0.010416667,0.012019231,0.083333333,0.084935897,0,0.002403846,0.000801282,0.001602564,0
Ca,Se,0.001602564,0,0,0,0.001602564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000801282,0,0,0.001602564,0,0.001602564,0,0,0,0
Ca,P,0.104967949,0.045673077,0.008814103,0.028044872,0.145833333,0.006410256,0.00400641,0.001602564,0.028044872,0.043269231,0.000801282,0.004807692,0,0.007211538,0.003205128,0.033653846,0.005608974,0.017628205,0.003205128,0.012019231,0.008012821,0.02724359,0.00400641,0.145833333,0.002403846,0,0.145833333,0.001602564,0,0.000801282
Ca,As,0.073717949,0.016025641,0.003205128,0.012820513,0.088942308,0.000801282,0.002403846,0.003205128,0.010416667,0.021634615,0.002403846,0.020032051,0,0.008012821,0.003205128,0.007211538,0.001602564,0.003205128,0.002403846,0.00400641,0.003205128,0.004807692,0.008814103,0.088942308,0.000801282,0,0.001602564,0.088942308,0.001602564,0.000801282
Ca,Sb,0.002403846,0.001602564,0,0.000801282,0.012019231,0,0.001602564,0,0.001602564,0.00400641,0,0.001602564,0,0,0,0.001602564,0,0.000801282,0.000801282,0,0,0.000801282,0.001602564,0.012019231,0.001602564,0,0,0.001602564,0.012019231,0
Ca,Bi,0.001602564,0,0,0,0.003205128,0,0,0,0,0.000801282,0,0.001602564,0,0,0,0,0.001602564,0,0,0,0,0.000801282,0.000801282,0.003205128,0,0,0.000801282,0.000801282,0,0.003205128
Ba,H,0.6,0.212765957,0.123404255,0.05106383,0.131914894,0.6,0.182978723,0.055319149,0.110638298,0.157446809,0,0.008510638,0,0.004255319,0.029787234,0.178723404,0.05106383,0.374468085,0.008510638,0.046808511,0.059574468,0.089361702,0.055319149,0.6,0.021276596,0.004255319,0.110638298,0.034042553,0,0
Ba,Na,0.212765957,0.29787234,0.093617021,0.017021277,0.106382979,0.29787234,0.157446809,0,0.059574468,0.068085106,0,0,0,0,0.017021277,0.055319149,0.038297872,0.208510638,0.004255319,0.068085106,0.012765957,0.110638298,0.012765957,0.293617021,0.008510638,0,0.05106383,0,0,0
Ba,K,0.123404255,0.093617021,0.140425532,0.017021277,0.068085106,0.140425532,0.076595745,0.004255319,0.034042553,0.034042553,0,0.004255319,0,0,0.008510638,0.046808511,0.004255319,0.114893617,0.008510638,0.012765957,0.004255319,0.034042553,0.004255319,0.140425532,0,0,0,0,0,0
Ba,Mg,0.05106383,0.017021277,0.017021277,0.106382979,0.038297872,0.106382979,0.042553191,0,0.008510638,0.042553191,0,0,0,0,0.004255319,0.038297872,0.012765957,0.05106383,0,0,0,0.025531915,0.008510638,0.10212766,0,0,0.012765957,0,0,0
Ba,Ca,0.131914894,0.106382979,0.068085106,0.038297872,0.238297872,0.238297872,0.042553191,0.012765957,0.042553191,0.05106383,0,0.004255319,0,0,0.021276596,0.063829787,0.05106383,0.131914894,0.012765957,0.034042553,0.017021277,0.080851064,0.021276596,0.234042553,0.012765957,0,0.034042553,0.004255319,0,0
Ba,Ba,0.6,0.29787234,0.140425532,0.106382979,0.238297872,1,0.289361702,0.085106383,0.131914894,0.225531915,0.004255319,0.025531915,0,0.004255319,0.059574468,0.217021277,0.123404255,0.570212766,0.017021277,0.106382979,0.059574468,0.204255319,0.085106383,0.978723404,0.038297872,0.004255319,0.157446809,0.038297872,0,0
Ba,Ti,0.182978723,0.157446809,0.076595745,0.042553191,0.042553191,0.289361702,0.289361702,0.012765957,0.055319149,0.106382979,0,0,0,0.004255319,0.025531915,0.017021277,0.004255319,0.242553191,0,0.034042553,0,0.085106383,0.029787234,0.289361702,0.004255319,0,0.025531915,0,0,0
Ba,V,0.055319149,0,0.004255319,0,0.012765957,0.085106383,0.012765957,0.085106383,0.008510638,0.008510638,0,0.004255319,0,0,0.004255319,0.008510638,0.004255319,0.038297872,0,0,0.004255319,0.008510638,0.004255319,0.085106383,0,0,0.012765957,0,0,0
Ba,Mn,0.110638298,0.059574468,0.034042553,0.008510638,0.042553191,0.131914894,0.055319149,0.008510638,0.131914894,0.034042553,0,0,0,0,0.004255319,0.012765957,0,0.093617021,0.004255319,0.004255319,0,0.05106383,0.025531915,0.131914894,0,0,0.017021277,0,0,0
Ba,Fe,0.157446809,0.068085106,0.034042553,0.042553191,0.05106383,0.225531915,0.106382979,0.008510638,0.034042553,0.225531915,0.004255319,0.004255319,0,0,0.008510638,0.029787234,0.012765957,0.140425532,0.008510638,0.017021277,0,0.042553191,0.029787234,0.221276596,0.008510638,0,0.029787234,0.012765957,0,0
Ba,Ni,0,0,0,0,0,0.004255319,0,0,0,0.004255319,0.004255319,0.004255319,0,0,0,0,0,0,0.004255319,0,0,0,0,0,0.004255319,0,0,0,0,0
